respondent_id,age_group,region,gender,income_band,likelihood_ev_next_vehicle
1501,65+,West Midlands,Male,£80k+,Very unlikely
1502,45-54,East of England,Male,£60k-£80k,Very likely
1503,35-44,East Midlands,Female,£20k-£40k,Very likely
1504,65+,London,Female,£60k-£80k,Very unlikely
1505,25-34,West Midlands,Female,£40k-£60k,Very likely
1506,55-64,Scotland,Male,Under £20k,Very unlikely
1507,55-64,East Midlands,Female,£20k-£40k,Neutral
1508,45-54,East Midlands,Female,£80k+,Neutral
1509,55-64,East of England,Male,Under £20k,Very unlikely
1510,18-24,West Midlands,Male,£60k-£80k,Neutral
1511,18-24,London,Male,£40k-£60k,Very unlikely
1512,25-34,East Midlands,Male,£40k-£60k,Somewhat unlikely
1513,45-54,South East,Female,£60k-£80k,Somewhat unlikely
1514,65+,East of England,Female,£60k-£80k,Very unlikely
1515,25-34,East of England,Male,£40k-£60k,Somewhat likely
1516,45-54,Scotland,Female,£40k-£60k,Somewhat likely
1517,18-24,Scotland,Male,£40k-£60k,Neutral
1518,65+,Scotland,Male,£40k-£60k,Somewhat unlikely
1519,45-54,Yorkshire,Other,£60k-£80k,Neutral
1520,65+,North West,Male,£40k-£60k,Very unlikely
1521,65+,South East,Female,Under £20k,Somewhat unlikely
1522,18-24,East of England,Male,£60k-£80k,Somewhat unlikely
1523,45-54,Scotland,Female,£60k-£80k,Somewhat likely
1524,65+,East Midlands,Female,£40k-£60k,Somewhat unlikely
1525,45-54,Yorkshire,Female,£60k-£80k,Very likely
1526,65+,North West,Male,£80k+,Very unlikely
1527,65+,Yorkshire,Male,£40k-£60k,Somewhat unlikely
1528,45-54,North West,Female,Under £20k,Very unlikely
1529,55-64,North West,Male,Under £20k,Neutral
1530,55-64,West Midlands,Female,£80k+,Very unlikely
1531,18-24,Northern Ireland,Female,Under £20k,Somewhat unlikely
1532,35-44,South East,Female,£80k+,Somewhat likely
1533,25-34,Yorkshire,Female,£40k-£60k,Neutral
1534,35-44,West Midlands,Female,£40k-£60k,Somewhat likely
1535,45-54,North East,Female,£60k-£80k,Somewhat unlikely
1536,55-64,South West,Female,£80k+,Very unlikely
1537,55-64,East Midlands,Male,£60k-£80k,Neutral
1538,65+,East of England,Female,£60k-£80k,Very unlikely
1539,65+,Wales,Male,£20k-£40k,Somewhat unlikely
1540,25-34,North West,Male,£40k-£60k,Very unlikely
1541,45-54,Yorkshire,Female,Under £20k,Somewhat unlikely
1542,45-54,North East,Female,£20k-£40k,Somewhat likely
1543,55-64,North West,Male,Under £20k,Somewhat likely
1544,18-24,North West,Female,£40k-£60k,Neutral
1545,55-64,West Midlands,Male,Under £20k,Somewhat likely
1546,35-44,South West,Male,£40k-£60k,Somewhat unlikely
1547,25-34,Wales,Female,£60k-£80k,Somewhat unlikely
1548,18-24,South East,Male,£40k-£60k,Very unlikely
1549,45-54,Yorkshire,Female,Under £20k,Neutral
1550,65+,South West,Male,£80k+,Very unlikely
1551,18-24,East of England,Female,£80k+,Very unlikely
1552,55-64,North East,Female,Under £20k,Neutral
1553,18-24,Yorkshire,Male,£80k+,Somewhat unlikely
1554,65+,Northern Ireland,Male,£60k-£80k,Neutral
1555,18-24,South West,Male,£40k-£60k,Neutral
1556,35-44,Scotland,Male,£80k+,Somewhat likely
1557,18-24,Yorkshire,Female,£60k-£80k,Somewhat unlikely
1558,35-44,South West,Male,£40k-£60k,Somewhat unlikely
1559,18-24,Wales,Other,£80k+,Very likely
1560,65+,Wales,Female,Under £20k,Very unlikely
1561,65+,North West,Male,£60k-£80k,Somewhat unlikely
1562,65+,Yorkshire,Female,Under £20k,Somewhat unlikely
1563,25-34,East Midlands,Male,£60k-£80k,Very unlikely
1564,35-44,North East,Male,£20k-£40k,Somewhat likely
1565,25-34,East Midlands,Female,£60k-£80k,Somewhat unlikely
1566,35-44,South East,Female,£60k-£80k,Somewhat likely
1567,45-54,Yorkshire,Female,Under £20k,Very unlikely
1568,65+,North East,Female,£40k-£60k,Somewhat unlikely
1569,65+,East of England,Female,£60k-£80k,Very unlikely
1570,18-24,Wales,Female,£60k-£80k,Very unlikely
1571,25-34,London,Male,£40k-£60k,Somewhat likely
1572,18-24,South East,Male,£80k+,Somewhat unlikely
1573,65+,South West,Female,£60k-£80k,Very unlikely
1574,35-44,East Midlands,Male,£20k-£40k,Somewhat likely
1575,65+,Scotland,Female,£40k-£60k,Neutral
1576,45-54,Yorkshire,Male,£60k-£80k,Very unlikely
1577,55-64,North West,Male,Under £20k,Very unlikely
1578,65+,Scotland,Female,Under £20k,Very unlikely
1579,25-34,North East,Female,£20k-£40k,Very likely
1580,55-64,West Midlands,Female,£20k-£40k,Somewhat likely
1581,35-44,South West,Female,Under £20k,Very likely
1582,55-64,West Midlands,Female,£60k-£80k,Very unlikely
1583,45-54,South East,Male,£20k-£40k,Somewhat likely
1584,35-44,North East,Female,£60k-£80k,Very likely
1585,25-34,Scotland,Male,£40k-£60k,Somewhat unlikely
1586,25-34,West Midlands,Male,£20k-£40k,Very likely
1587,35-44,North West,Female,£20k-£40k,Somewhat likely
1588,65+,Wales,Male,Under £20k,Somewhat unlikely
1589,35-44,Northern Ireland,Male,£20k-£40k,Somewhat unlikely
1590,65+,West Midlands,Female,£40k-£60k,Somewhat likely
1591,55-64,London,Male,£20k-£40k,Somewhat unlikely
1592,35-44,Scotland,Female,£80k+,Somewhat unlikely
1593,18-24,London,Male,£80k+,Neutral
1594,45-54,Wales,Male,£80k+,Very likely
1595,25-34,North East,Male,£60k-£80k,Very unlikely
1596,45-54,South West,Male,£80k+,Neutral
1597,35-44,South East,Male,£20k-£40k,Neutral
1598,35-44,Northern Ireland,Male,£60k-£80k,Somewhat likely
1599,35-44,Scotland,Female,£40k-£60k,Neutral
1600,45-54,South West,Male,£60k-£80k,Very unlikely
1601,25-34,East of England,Female,£60k-£80k,Very likely
1602,25-34,London,Male,Under £20k,Somewhat likely
1603,25-34,Northern Ireland,Male,Under £20k,Very unlikely
1604,45-54,London,Male,£80k+,Neutral
1605,45-54,South East,Female,£20k-£40k,Very likely
1606,18-24,North West,Female,£20k-£40k,Very unlikely
1607,65+,East of England,Female,£80k+,Very unlikely
1608,55-64,North West,Female,Under £20k,Somewhat unlikely
1609,55-64,South West,Male,Under £20k,Neutral
1610,45-54,Wales,Male,£40k-£60k,Very likely
1611,65+,Wales,Male,£40k-£60k,Very unlikely
1612,18-24,Yorkshire,Male,Under £20k,Neutral
1613,65+,Wales,Male,£40k-£60k,Very unlikely
1614,18-24,Yorkshire,Other,£80k+,Very unlikely
1615,35-44,Northern Ireland,Other,£80k+,Very likely
1616,18-24,Wales,Male,Under £20k,Somewhat unlikely
1617,55-64,Scotland,Male,£60k-£80k,Neutral
1618,25-34,West Midlands,Male,£20k-£40k,Very likely
1619,45-54,North East,Female,£20k-£40k,Somewhat likely
1620,45-54,West Midlands,Female,£40k-£60k,Very unlikely
1621,55-64,South West,Male,Under £20k,Very unlikely
1622,55-64,North West,Female,£60k-£80k,Somewhat unlikely
1623,55-64,Scotland,Male,£60k-£80k,Very unlikely
1624,55-64,South West,Male,£60k-£80k,Somewhat likely
1625,55-64,Yorkshire,Other,£20k-£40k,Very unlikely
1626,65+,South West,Female,£80k+,Very unlikely
1627,55-64,South East,Male,£60k-£80k,Very likely
1628,45-54,North East,Male,£20k-£40k,Somewhat unlikely
1629,35-44,North West,Female,£40k-£60k,Neutral
1630,55-64,South East,Female,£80k+,Somewhat likely
1631,45-54,West Midlands,Male,£80k+,Very unlikely
1632,35-44,North East,Female,£80k+,Very likely
1633,65+,Wales,Male,£20k-£40k,Very unlikely
1634,18-24,South East,Male,£40k-£60k,Somewhat likely
1635,65+,East Midlands,Female,£60k-£80k,Very unlikely
1636,35-44,Yorkshire,Other,£20k-£40k,Somewhat likely
1637,18-24,Northern Ireland,Other,£40k-£60k,Very unlikely
1638,18-24,West Midlands,Female,Under £20k,Neutral
1639,18-24,South West,Female,£60k-£80k,Somewhat unlikely
1640,65+,Northern Ireland,Female,£60k-£80k,Somewhat unlikely
1641,55-64,Yorkshire,Female,£60k-£80k,Very unlikely
1642,18-24,South West,Male,£20k-£40k,Somewhat likely
1643,18-24,Northern Ireland,Other,Under £20k,Somewhat likely
1644,65+,South West,Female,£60k-£80k,Very unlikely
1645,55-64,North West,Male,£60k-£80k,Somewhat likely
1646,45-54,London,Male,£20k-£40k,Somewhat unlikely
1647,45-54,East Midlands,Male,£60k-£80k,Somewhat unlikely
1648,25-34,North East,Female,£60k-£80k,Very likely
1649,18-24,South East,Female,£60k-£80k,Very unlikely
1650,45-54,Northern Ireland,Female,£80k+,Very unlikely
1651,18-24,East Midlands,Male,£80k+,Somewhat unlikely
1652,55-64,Wales,Female,£60k-£80k,Neutral
1653,18-24,East of England,Male,£80k+,Neutral
1654,18-24,North East,Female,£60k-£80k,Very unlikely
1655,18-24,East Midlands,Female,£40k-£60k,Neutral
1656,45-54,London,Male,£20k-£40k,Neutral
1657,45-54,North West,Female,£80k+,Very unlikely
1658,35-44,Scotland,Female,£60k-£80k,Very likely
1659,35-44,Northern Ireland,Female,£60k-£80k,Very unlikely
1660,65+,Wales,Female,£60k-£80k,Very unlikely
1661,25-34,Scotland,Male,Under £20k,Neutral
1662,25-34,South West,Male,£80k+,Somewhat likely
1663,45-54,East Midlands,Male,£20k-£40k,Somewhat unlikely
1664,18-24,Yorkshire,Female,£40k-£60k,Somewhat unlikely
1665,25-34,East of England,Male,Under £20k,Somewhat likely
1666,18-24,Scotland,Male,£80k+,Somewhat likely
1667,35-44,Yorkshire,Female,Under £20k,Somewhat unlikely
1668,55-64,North East,Female,£80k+,Somewhat unlikely
1669,18-24,Northern Ireland,Male,£60k-£80k,Very unlikely
1670,18-24,South East,Female,£80k+,Somewhat unlikely
1671,18-24,East of England,Male,Under £20k,Somewhat likely
1672,18-24,North West,Female,£20k-£40k,Somewhat unlikely
1673,65+,East Midlands,Female,£60k-£80k,Very unlikely
1674,18-24,South West,Female,£40k-£60k,Very unlikely
1675,18-24,North West,Male,£60k-£80k,Somewhat unlikely
1676,18-24,North West,Female,£60k-£80k,Neutral
1677,55-64,South West,Male,£40k-£60k,Very unlikely
1678,45-54,Yorkshire,Female,£20k-£40k,Somewhat likely
1679,55-64,West Midlands,Female,£20k-£40k,Very unlikely
1680,45-54,West Midlands,Female,£80k+,Very unlikely
1681,35-44,London,Male,Under £20k,Somewhat unlikely
1682,55-64,South East,Male,£40k-£60k,Neutral
1683,25-34,West Midlands,Male,Under £20k,Neutral
1684,65+,South West,Female,Under £20k,Very unlikely
1685,65+,Wales,Female,£40k-£60k,Somewhat unlikely
1686,65+,Northern Ireland,Female,£40k-£60k,Very unlikely
1687,35-44,Yorkshire,Male,£40k-£60k,Very unlikely
1688,55-64,South West,Female,£60k-£80k,Somewhat unlikely
1689,55-64,Scotland,Female,£60k-£80k,Very unlikely
1690,65+,West Midlands,Female,£40k-£60k,Somewhat likely
1691,55-64,Yorkshire,Male,£20k-£40k,Somewhat unlikely
1692,55-64,North East,Male,£80k+,Somewhat unlikely
1693,55-64,Yorkshire,Female,£20k-£40k,Very likely
1694,55-64,Scotland,Male,£40k-£60k,Very unlikely
1695,55-64,South East,Female,£40k-£60k,Neutral
1696,55-64,Yorkshire,Male,Under £20k,Somewhat unlikely
1697,55-64,Northern Ireland,Male,£40k-£60k,Very unlikely
1698,65+,Scotland,Female,£80k+,Very unlikely
1699,25-34,Yorkshire,Male,£80k+,Neutral
1700,65+,West Midlands,Female,£20k-£40k,Somewhat likely
1701,55-64,Scotland,Male,£40k-£60k,Somewhat unlikely
1702,25-34,Northern Ireland,Male,£60k-£80k,Very likely
1703,18-24,West Midlands,Female,£60k-£80k,Somewhat likely
1704,18-24,Yorkshire,Female,£60k-£80k,Somewhat unlikely
1705,55-64,West Midlands,Female,£80k+,Somewhat unlikely
1706,45-54,East Midlands,Female,£60k-£80k,Somewhat unlikely
1707,45-54,South West,Male,£20k-£40k,Neutral
1708,45-54,South West,Other,£80k+,Very unlikely
1709,18-24,Northern Ireland,Male,£60k-£80k,Very likely
1710,25-34,East of England,Male,Under £20k,Neutral
1711,45-54,South East,Male,£80k+,Somewhat likely
1712,55-64,South West,Male,£40k-£60k,Very unlikely
1713,35-44,North East,Female,£20k-£40k,Very likely
1714,55-64,West Midlands,Male,£40k-£60k,Very unlikely
1715,25-34,South West,Female,£60k-£80k,Very likely
1716,55-64,Yorkshire,Male,Under £20k,Somewhat unlikely
1717,55-64,North East,Female,£40k-£60k,Very unlikely
1718,45-54,Northern Ireland,Female,£20k-£40k,Very unlikely
1719,55-64,Wales,Male,£60k-£80k,Very unlikely
1720,25-34,Northern Ireland,Male,£80k+,Neutral
1721,45-54,West Midlands,Male,£60k-£80k,Neutral
1722,18-24,Wales,Female,£40k-£60k,Somewhat unlikely
1723,25-34,Northern Ireland,Male,£40k-£60k,Neutral
1724,18-24,Wales,Female,£20k-£40k,Very unlikely
1725,55-64,Scotland,Female,£80k+,Somewhat unlikely
1726,45-54,East of England,Female,Under £20k,Somewhat unlikely
1727,55-64,South West,Other,£40k-£60k,Very unlikely
1728,25-34,Northern Ireland,Female,£80k+,Somewhat likely
1729,55-64,Scotland,Male,£80k+,Very likely
1730,18-24,Yorkshire,Male,£60k-£80k,Very likely
1731,55-64,Yorkshire,Male,Under £20k,Somewhat likely
1732,18-24,East of England,Male,£20k-£40k,Somewhat likely
1733,18-24,South West,Male,£60k-£80k,Somewhat unlikely
1734,18-24,Scotland,Other,£20k-£40k,Very likely
1735,18-24,North East,Male,£40k-£60k,Somewhat likely
1736,35-44,North East,Male,Under £20k,Very likely
1737,25-34,Scotland,Female,£60k-£80k,Somewhat likely
1738,55-64,West Midlands,Female,£40k-£60k,Very likely
1739,45-54,East of England,Male,£60k-£80k,Very likely
1740,65+,North West,Female,Under £20k,Neutral
1741,55-64,Wales,Male,£80k+,Very unlikely
1742,25-34,North East,Female,£60k-£80k,Very likely
1743,65+,East of England,Male,£20k-£40k,Somewhat unlikely
1744,25-34,North West,Female,£60k-£80k,Very unlikely
1745,55-64,East Midlands,Male,£60k-£80k,Very unlikely
1746,55-64,North East,Female,£20k-£40k,Very likely
1747,45-54,North East,Female,£60k-£80k,Very unlikely
1748,65+,North West,Female,£80k+,Neutral
1749,25-34,Northern Ireland,Female,Under £20k,Somewhat likely
1750,45-54,Northern Ireland,Male,£20k-£40k,Somewhat unlikely
1751,35-44,West Midlands,Male,£80k+,Very unlikely
1752,35-44,Wales,Female,£40k-£60k,Very unlikely
1753,65+,East Midlands,Male,£40k-£60k,Somewhat unlikely
1754,45-54,Scotland,Male,£20k-£40k,Somewhat unlikely
1755,18-24,Scotland,Male,Under £20k,Somewhat unlikely
1756,45-54,East of England,Female,£60k-£80k,Very unlikely
1757,55-64,South East,Female,Under £20k,Somewhat unlikely
1758,65+,East Midlands,Female,£40k-£60k,Very unlikely
1759,45-54,Scotland,Male,£20k-£40k,Very unlikely
1760,65+,London,Male,£40k-£60k,Very unlikely
1761,45-54,London,Male,Under £20k,Somewhat unlikely
1762,65+,Northern Ireland,Male,Under £20k,Very unlikely
1763,65+,North East,Female,£20k-£40k,Neutral
1764,45-54,Yorkshire,Male,£60k-£80k,Very unlikely
1765,65+,Scotland,Male,£20k-£40k,Very unlikely
1766,65+,West Midlands,Male,£40k-£60k,Very unlikely
1767,45-54,South West,Female,£80k+,Somewhat unlikely
1768,55-64,Scotland,Male,£80k+,Somewhat likely
1769,18-24,South West,Male,£80k+,Very unlikely
1770,55-64,Northern Ireland,Female,£20k-£40k,Very unlikely
1771,18-24,Northern Ireland,Female,£80k+,Somewhat likely
1772,55-64,East Midlands,Male,£60k-£80k,Somewhat unlikely
1773,65+,London,Female,£40k-£60k,Somewhat unlikely
1774,45-54,North East,Male,£80k+,Neutral
1775,35-44,East of England,Female,£20k-£40k,Very likely
1776,45-54,East of England,Male,Under £20k,Neutral
1777,35-44,South East,Female,Under £20k,Very unlikely
1778,25-34,Northern Ireland,Male,Under £20k,Very unlikely
1779,25-34,South West,Male,Under £20k,Neutral
1780,18-24,London,Male,Under £20k,Somewhat unlikely
1781,65+,Yorkshire,Female,£20k-£40k,Somewhat likely
1782,25-34,Yorkshire,Female,£40k-£60k,Neutral
1783,25-34,South East,Female,£80k+,Somewhat likely
1784,18-24,Wales,Male,Under £20k,Very likely
1785,18-24,London,Male,Under £20k,Somewhat unlikely
1786,18-24,East Midlands,Male,£80k+,Somewhat unlikely
1787,18-24,South East,Female,£80k+,Very likely
1788,45-54,West Midlands,Male,£60k-£80k,Somewhat likely
1789,55-64,Wales,Female,£60k-£80k,Somewhat unlikely
1790,45-54,Scotland,Female,£40k-£60k,Somewhat unlikely
1791,65+,London,Male,£40k-£60k,Very unlikely
1792,18-24,South East,Male,Under £20k,Somewhat unlikely
1793,25-34,Scotland,Male,£80k+,Somewhat likely
1794,45-54,East Midlands,Female,£60k-£80k,Somewhat likely
1795,25-34,London,Male,£40k-£60k,Neutral
1796,55-64,Wales,Female,£40k-£60k,Somewhat unlikely
1797,55-64,South West,Male,£40k-£60k,Somewhat unlikely
1798,35-44,Yorkshire,Other,£80k+,Neutral
1799,65+,South West,Male,£80k+,Very unlikely
1800,55-64,London,Male,£20k-£40k,Very unlikely
1801,65+,North West,Female,£40k-£60k,Neutral
1802,45-54,Northern Ireland,Female,£60k-£80k,Somewhat unlikely
1803,35-44,Scotland,Female,£40k-£60k,Neutral
1804,45-54,Yorkshire,Male,£60k-£80k,Very unlikely
1805,18-24,East Midlands,Male,Under £20k,Somewhat unlikely
1806,65+,North West,Male,£20k-£40k,Neutral
1807,65+,Yorkshire,Female,£60k-£80k,Neutral
1808,25-34,London,Male,Under £20k,Somewhat likely
1809,55-64,South East,Male,£60k-£80k,Somewhat likely
1810,55-64,Yorkshire,Male,Under £20k,Somewhat likely
1811,35-44,South West,Male,£40k-£60k,Somewhat unlikely
1812,35-44,East of England,Male,£20k-£40k,Very likely
1813,35-44,South East,Male,£20k-£40k,Somewhat likely
1814,18-24,Yorkshire,Female,£40k-£60k,Neutral
1815,35-44,Yorkshire,Female,£80k+,Very unlikely
1816,55-64,West Midlands,Female,Under £20k,Somewhat likely
1817,25-34,North West,Male,£60k-£80k,Somewhat unlikely
1818,35-44,Scotland,Male,£20k-£40k,Very unlikely
1819,55-64,Scotland,Male,£80k+,Neutral
1820,25-34,Yorkshire,Male,£40k-£60k,Very unlikely
1821,55-64,Scotland,Female,£20k-£40k,Very unlikely
1822,45-54,Wales,Female,£20k-£40k,Somewhat unlikely
1823,65+,East of England,Male,£80k+,Somewhat unlikely
1824,35-44,Northern Ireland,Male,£60k-£80k,Somewhat unlikely
1825,45-54,East Midlands,Male,£60k-£80k,Somewhat unlikely
1826,55-64,Wales,Male,£20k-£40k,Very unlikely
1827,45-54,North West,Male,£40k-£60k,Neutral
1828,45-54,Scotland,Male,£40k-£60k,Somewhat likely
1829,18-24,South West,Female,£40k-£60k,Neutral
1830,35-44,North West,Female,£60k-£80k,Neutral
1831,35-44,West Midlands,Male,£60k-£80k,Somewhat likely
1832,45-54,Yorkshire,Male,Under £20k,Somewhat likely
1833,25-34,North East,Female,£40k-£60k,Very unlikely
1834,35-44,East of England,Female,Under £20k,Somewhat unlikely
1835,25-34,South East,Male,£40k-£60k,Very likely
1836,25-34,Yorkshire,Male,£40k-£60k,Somewhat likely
1837,65+,Wales,Female,£20k-£40k,Very unlikely
1838,25-34,Northern Ireland,Female,£40k-£60k,Very likely
1839,35-44,North East,Female,£60k-£80k,Very unlikely
1840,55-64,Wales,Male,£80k+,Very unlikely
1841,25-34,West Midlands,Male,£20k-£40k,Somewhat likely
1842,55-64,Scotland,Female,£60k-£80k,Very unlikely
1843,45-54,Yorkshire,Female,£40k-£60k,Very unlikely
1844,45-54,Northern Ireland,Male,£60k-£80k,Neutral
1845,55-64,London,Male,£80k+,Very unlikely
1846,35-44,Northern Ireland,Male,£40k-£60k,Somewhat likely
1847,45-54,West Midlands,Female,£60k-£80k,Very unlikely
1848,65+,East of England,Male,£80k+,Very likely
1849,18-24,South West,Male,£40k-£60k,Somewhat unlikely
1850,55-64,Scotland,Female,£60k-£80k,Very unlikely
1851,25-34,West Midlands,Male,£60k-£80k,Very likely
1852,18-24,Yorkshire,Female,£60k-£80k,Somewhat unlikely
1853,35-44,South East,Male,£80k+,Very likely
1854,65+,Scotland,Female,£20k-£40k,Neutral
1855,45-54,North East,Male,£40k-£60k,Somewhat unlikely
1856,18-24,East Midlands,Male,£80k+,Very likely
1857,35-44,West Midlands,Male,Under £20k,Very likely
1858,45-54,East Midlands,Female,£60k-£80k,Very unlikely
1859,25-34,South West,Female,£40k-£60k,Somewhat likely
1860,65+,Wales,Male,£80k+,Very unlikely
1861,35-44,Scotland,Male,£60k-£80k,Somewhat likely
1862,18-24,South West,Male,£60k-£80k,Somewhat unlikely
1863,25-34,East of England,Male,£80k+,Very unlikely
1864,45-54,East Midlands,Female,Under £20k,Somewhat likely
1865,45-54,Yorkshire,Female,£40k-£60k,Neutral
1866,25-34,West Midlands,Male,£80k+,Somewhat unlikely
1867,45-54,West Midlands,Female,£20k-£40k,Somewhat unlikely
1868,18-24,West Midlands,Female,Under £20k,Somewhat likely
1869,25-34,North East,Female,£80k+,Somewhat likely
1870,18-24,Northern Ireland,Female,£20k-£40k,Very unlikely
1871,45-54,East of England,Male,£40k-£60k,Very likely
1872,18-24,East of England,Female,£40k-£60k,Neutral
1873,25-34,North East,Male,Under £20k,Neutral
1874,18-24,Wales,Female,£60k-£80k,Neutral
1875,65+,West Midlands,Female,£60k-£80k,Very likely
1876,35-44,South East,Female,£20k-£40k,Somewhat likely
1877,65+,East Midlands,Female,Under £20k,Somewhat likely
1878,65+,North West,Female,£60k-£80k,Neutral
1879,35-44,South West,Male,Under £20k,Neutral
1880,25-34,North East,Male,£60k-£80k,Very likely
1881,65+,London,Female,£20k-£40k,Somewhat unlikely
1882,25-34,North West,Female,£80k+,Somewhat likely
1883,65+,London,Female,£80k+,Very unlikely
1884,65+,Wales,Female,£60k-£80k,Very unlikely
1885,45-54,London,Female,Under £20k,Very unlikely
1886,25-34,North West,Male,£20k-£40k,Somewhat likely
1887,18-24,West Midlands,Male,Under £20k,Neutral
1888,25-34,Wales,Female,£20k-£40k,Very unlikely
1889,18-24,Wales,Male,£20k-£40k,Very likely
1890,55-64,South East,Female,£40k-£60k,Somewhat unlikely
1891,25-34,Scotland,Male,£80k+,Somewhat likely
1892,45-54,South East,Male,Under £20k,Neutral
1893,25-34,London,Male,£40k-£60k,Very likely
1894,25-34,East Midlands,Male,£40k-£60k,Neutral
1895,35-44,London,Male,£20k-£40k,Somewhat likely
1896,55-64,East Midlands,Other,Under £20k,Very unlikely
1897,55-64,South West,Male,Under £20k,Somewhat unlikely
1898,65+,Northern Ireland,Male,£20k-£40k,Somewhat unlikely
1899,65+,Northern Ireland,Male,£60k-£80k,Somewhat likely
1900,18-24,Scotland,Female,£60k-£80k,Neutral
1901,65+,Northern Ireland,Male,£80k+,Very unlikely
1902,18-24,North West,Male,Under £20k,Neutral
1903,65+,West Midlands,Female,£80k+,Somewhat likely
1904,25-34,Yorkshire,Female,£20k-£40k,Very likely
1905,25-34,Wales,Male,£80k+,Very unlikely
1906,45-54,Northern Ireland,Female,£20k-£40k,Neutral
1907,65+,London,Female,£60k-£80k,Very unlikely
1908,35-44,London,Male,£40k-£60k,Somewhat likely
1909,25-34,East of England,Male,£20k-£40k,Somewhat unlikely
1910,65+,Northern Ireland,Male,£60k-£80k,Somewhat unlikely
1911,25-34,East Midlands,Female,Under £20k,Very unlikely
1912,18-24,North West,Male,£20k-£40k,Very unlikely
1913,25-34,South East,Male,£80k+,Somewhat unlikely
1914,25-34,North West,Female,£60k-£80k,Somewhat unlikely
1915,35-44,South West,Female,£20k-£40k,Somewhat likely
1916,55-64,North West,Male,£80k+,Somewhat unlikely
1917,65+,North West,Male,£60k-£80k,Somewhat likely
1918,35-44,West Midlands,Male,£60k-£80k,Neutral
1919,55-64,Scotland,Female,£20k-£40k,Very unlikely
1920,45-54,London,Female,£60k-£80k,Very unlikely
1921,35-44,Scotland,Female,£80k+,Somewhat unlikely
1922,35-44,West Midlands,Male,£60k-£80k,Somewhat likely
1923,55-64,Scotland,Female,£40k-£60k,Somewhat likely
1924,45-54,North West,Male,£20k-£40k,Very likely
1925,55-64,Northern Ireland,Female,£60k-£80k,Somewhat unlikely
1926,45-54,West Midlands,Other,£40k-£60k,Neutral
1927,35-44,Wales,Other,Under £20k,Somewhat likely
1928,18-24,South East,Male,£80k+,Somewhat likely
1929,45-54,North East,Female,£40k-£60k,Somewhat unlikely
1930,45-54,Wales,Female,Under £20k,Somewhat unlikely
1931,45-54,Northern Ireland,Male,£60k-£80k,Very likely
1932,35-44,Wales,Female,Under £20k,Somewhat unlikely
1933,65+,South West,Male,£60k-£80k,Very unlikely
1934,25-34,North East,Male,£80k+,Very unlikely
1935,25-34,London,Male,Under £20k,Neutral
1936,45-54,West Midlands,Female,Under £20k,Somewhat unlikely
1937,25-34,West Midlands,Male,£60k-£80k,Somewhat likely
1938,35-44,East of England,Other,£60k-£80k,Neutral
1939,65+,West Midlands,Female,Under £20k,Somewhat likely
1940,55-64,Yorkshire,Female,£40k-£60k,Very unlikely
1941,65+,West Midlands,Female,Under £20k,Very unlikely
1942,45-54,London,Male,£60k-£80k,Neutral
1943,65+,North East,Female,£20k-£40k,Neutral
1944,25-34,Northern Ireland,Male,£60k-£80k,Somewhat likely
1945,18-24,East Midlands,Female,£20k-£40k,Somewhat likely
1946,18-24,Northern Ireland,Male,£20k-£40k,Neutral
1947,45-54,East Midlands,Female,£80k+,Very likely
1948,65+,South West,Male,Under £20k,Somewhat unlikely
1949,35-44,South East,Male,£80k+,Somewhat likely
1950,45-54,Wales,Female,Under £20k,Very likely
1951,18-24,Wales,Female,Under £20k,Somewhat likely
1952,55-64,London,Male,£80k+,Very unlikely
1953,35-44,East Midlands,Male,£40k-£60k,Neutral
1954,35-44,Yorkshire,Female,£40k-£60k,Very unlikely
1955,25-34,Yorkshire,Female,£60k-£80k,Neutral
1956,35-44,Yorkshire,Female,Under £20k,Neutral
1957,65+,West Midlands,Female,£20k-£40k,Very likely
1958,18-24,East of England,Male,£20k-£40k,Neutral
1959,55-64,Wales,Female,£60k-£80k,Somewhat unlikely
1960,65+,North West,Male,£40k-£60k,Very likely
1961,35-44,London,Other,£40k-£60k,Neutral
1962,25-34,Scotland,Female,£80k+,Somewhat unlikely
1963,35-44,West Midlands,Female,£60k-£80k,Very unlikely
1964,65+,South East,Female,£40k-£60k,Very unlikely
1965,65+,South West,Female,£80k+,Very unlikely
1966,65+,East of England,Male,£60k-£80k,Very unlikely
1967,35-44,Wales,Other,£60k-£80k,Somewhat likely
1968,45-54,South East,Female,£80k+,Somewhat likely
1969,25-34,South West,Female,Under £20k,Very likely
1970,65+,London,Male,£40k-£60k,Very unlikely
1971,35-44,North West,Female,£60k-£80k,Very unlikely
1972,65+,South East,Female,£80k+,Very unlikely
1973,45-54,South East,Female,£40k-£60k,Very unlikely
1974,55-64,Scotland,Male,£40k-£60k,Neutral
1975,65+,Northern Ireland,Female,£60k-£80k,Very unlikely
1976,55-64,West Midlands,Female,£20k-£40k,Neutral
1977,35-44,South East,Male,£40k-£60k,Somewhat unlikely
1978,25-34,Northern Ireland,Female,£80k+,Somewhat likely
1979,35-44,West Midlands,Female,Under £20k,Somewhat likely
1980,55-64,East of England,Male,£60k-£80k,Very unlikely
1981,35-44,Yorkshire,Female,£20k-£40k,Neutral
1982,55-64,Scotland,Male,£60k-£80k,Very likely
1983,45-54,Yorkshire,Male,£40k-£60k,Very unlikely
1984,45-54,Wales,Male,£80k+,Somewhat likely
